SA1_CODE_2021,Predicted_Weighted_Trips
10201104053,757.086593949311
10201104054,535.6006630887109
10201104055,699.6660664643468
10201104056,524.2164913115661
10201104057,649.9044669210236
10201104058,549.5498587701891
10201104101,645.3598479719063
10201104102,704.8875352757514
10201104103,518.9043256875659
10201104104,559.9023682471535
10201104105,507.0430926409343
10201104106,510.38319565344483
10201104107,477.7479601680068
10201104108,442.7453182085618
10201104109,599.6630193759883
10201104110,621.9800217445727
10201104111,451.7424326174238
10201104112,638.5390992594453
10201104113,464.99645302358806
10201104114,663.1661887075759
10201104115,491.2963063564017
10201104116,518.1997155292236
10201104117,510.2026421589558
10201104118,456.02719584852844
10201104119,592.0621303218879
10201104120,551.5696264801708
10201104121,1235.8907851771628
10201104122,518.5681355055597
10201104123,558.2812398228601
10201104124,535.2216708413907
10201104125,573.2473120419045
10201104201,694.0138994698856
10201104202,772.0910214294263
10201104203,527.2042085511132
10201104204,684.9901861690944
10201104205,764.0960567444682
10201104206,442.7453182085618
10201104207,604.3262160535061
10201104208,707.8872352421187
10201104209,501.22684779314875
10201104210,565.2278713795013
10201104211,520.6793351025818
10201104212,301.23314985627326
10201104213,1401.7187551695324
10201104214,834.8063000588528
10201104215,630.5526200199954
10201104216,623.5139814235066
10201104217,687.4832786606403
10201104218,636.4349758631072
10201104219,591.8060266161013
10201104220,758.6217324324233
10201104221,703.1502764394811
10201104222,700.3473832437
10201104223,595.2040927800205
10201104224,617.6030438729456
10201104225,613.1639063450237
10201104226,593.8557480725719
10201104227,647.7660349548684
10201104228,687.7827745605588
10201104229,4179.88844401737
10201104230,616.5186890081966
10201104231,1048.11452513427
10201104232,601.7123396340698
10201104233,737.3733242120837
10201104301,801.3404759419823
10201104302,585.0439324501144
10201104303,664.1372909534981
10201104304,633.1201966883867
10201104305,529.901182736063
10201104306,421.0481761659752
10201104307,461.0285646628784
10201104308,504.57962764596687
10201104309,536.8624718119074
10201104310,488.69353042381704
10201104311,579.6185501135321
10201104312,842.5898732332777
10201104313,611.3610069156061
10201104314,524.1381395160587
10201104315,547.2403262480224
10201104316,570.4611147182941
10201104317,914.6910286944002
10201104318,2183.4814335783162
10201104319,565.543239033943
10201104320,600.8348100733227
10201104321,531.4704046723945
10201104322,552.6530295689685
10201104323,640.0924520778775
10201104324,584.0748833545001
10201104325,549.5659260660426
10201104326,675.3924129986003
10201104327,558.9497217698337
10201104328,466.8406179997193
10201104329,532.2741902391591
10201104330,751.7219009886644
10202104401,546.08464239499
10202104402,540.0333065405193
10202104403,541.6510776723206
10202104404,722.0220149046282
10202104405,475.24550644262996
10202104406,490.92041336174594
10202104407,599.0312922343926
10202104408,546.0679691289434
10202104409,549.2507677682293
10202104410,566.0071127149192
10202104411,606.9684687010631
10202104412,1271.305628930636
10202104413,456.02719584852844
10202104414,656.5638769083967
10202104415,566.3250393108452
10202104416,826.8379497732772
10202104417,1155.516148825314
10202104418,1710.1323837396192
10202104419,623.7167203936402
10202104420,525.6809914624424
10202104421,577.6989149288373
10202104422,629.9751919034269
10202104423,619.8371666836526
10202104424,532.3179718935946
10202104425,464.98418616015954
10202104426,584.7319892782925
10202104427,496.1229853832207
10202104428,541.5421555710274
10202104429,660.8554690059389
10202104430,528.2629404092982
10202104431,491.2551153638957
10202104432,521.9221180767456
10202104433,530.3393865076717
10202104434,752.3006711106541
10202104435,491.24385186131406
10202104436,648.4645827161768
10202104437,539.2297035223921
10202104438,541.7775515615388
10202104439,556.9531190123005
10202104440,608.690800796226
10202104441,535.9674195912847
10202104442,536.6013603885411
10202104443,497.93405041493133
10202104444,569.7580640880607
10202104445,616.899382246861
10202104446,830.0477237933528
10202104447,715.9302306916848
10202104448,590.5964773796368
10202104449,546.6065309960098
10202104450,532.029937487271
10202104451,551.6200694956547
10202104452,473.2239435905904
10202104453,584.0871029283858
10202104454,479.0918127963549
10202104455,687.4487968813958
10202104456,554.5325618171154
10202104457,556.0751735383652
10202104458,529.6029021965895
10202104459,553.5666254560833
10202104501,607.0033069006054
10202104502,523.4596897508414
10202104503,499.6385878474294
10202104504,752.6436752743957
10202104505,707.5206586311596
10202104506,1393.9745962295146
