ORIGSA1_2021,DESTSA1_2021,Predicted_Prob,Predicted_Flow
11703164717,11703164825,0.0,0.0
12002167414,12002167421,0.0,0.0
11703164819,11703164821,0.0,0.0
11703164536,11703163915,0.0,0.0
11703133149,11703133138,0.0,0.0
11703164106,11703164115,0.0,0.0
11703133602,11703133631,0.0,0.0
11703164211,11703133023,0.10609567,48.77787
11703164412,11703164408,0.0,0.0
11703164406,11703164420,0.0,0.0
11703133018,11703133003,0.0,0.0
11703163901,11703163813,0.0,0.0
11701163542,11703133020,0.0,0.0
11703133141,11703133111,0.0,0.0
11703133020,11703164317,0.0,0.0
11703164220,11703164726,0.0,0.0
11703133139,11703133127,0.0,0.0
11703164423,11703164401,0.122953385,828.4164
11703163805,11703163815,0.0,0.0
11703163910,11703163908,0.0,0.0
11703164203,11703164003,0.0,0.0
11801134535,11703133625,0.0,0.0
11703133602,11703133636,0.0,0.0
11703164813,11703133038,0.0,0.0
11703164231,11703164720,0.18018347,111.654236
11703164733,11703164804,0.0,0.0
11703164523,11703164504,0.0,0.0
11703164703,11703164732,0.0,0.0
11703132925,11703132923,0.0,0.0
11703164122,11703164127,0.0,0.0
11703164320,11701163415,0.029198706,20.258583
11703164601,11703164604,0.0,0.0
11703133008,11703133051,0.0,0.0
11703133612,11703132909,0.0,0.0
11801134515,11801134201,0.0,0.0
11703133003,11703133026,0.0,0.0
11703164106,11703164104,0.0,0.0
11703164707,11703164205,0.0,0.0
11703164817,11703164811,0.0,0.0
11703164503,11703164511,0.0,0.0
11703164536,11703133616,0.0,0.0
11703133123,11703133133,0.0,0.0
11801134532,11801134527,0.0,0.0
11703133305,11703133315,0.0,0.0
11703133006,11703133033,0.0,0.0
11703164221,11802156424,0.0,0.0
11703133145,11703133147,0.0,0.0
11703163901,11703164525,0.0,0.0
11703163802,11703163806,0.0,0.0
11702132805,11703133032,0.0,0.0
11703163819,11703163914,0.0,0.0
11703164034,11703164207,0.0,0.0
11703164519,11703164527,0.0,0.0
11703164501,11703164506,0.0,0.0
11703164710,11703164205,0.0,0.0
11703164319,11701163404,0.0,0.0
11703133345,11703133349,0.0,0.0
11703164522,11703164517,0.0,0.0
11703133343,11703133346,0.0,0.0
11801134712,11801134524,0.0,0.0
11703164411,11703164421,0.0,0.0
11703133336,11703133336,0.0,0.0
12002167413,11703133103,0.0,0.0
11703164618,11703164104,0.34038764,182.35269
11703133137,11703133118,0.0,0.0
11703132916,11703164502,0.0,0.0
11703164307,11703164315,0.0,0.0
11703133336,11703133352,0.0,0.0
11703133305,11703133350,0.0,0.0
11703164818,11703164705,0.0,0.0
11703164314,11703164315,0.0,0.0
11703133626,11703133602,0.0,0.0
11703133624,11703133631,0.0,0.0
11703164308,11703164822,0.0,0.0
11703164402,11703133622,0.0,0.0
11703133123,11703133131,0.0,0.0
11703133320,11703164428,0.0,0.0
11703163807,11703163805,0.0,0.0
11703133334,11703133346,0.0,0.0
11703132925,11703133328,0.0,0.0
11801134509,11801134508,0.19322482,198.31996
11703164304,11703133043,0.0,0.0
11703164529,11703163915,0.0,0.0
11703164803,11801134514,0.0,0.0
11703132910,11703132920,0.0,0.0
11703133033,11703133027,0.0,0.0
11703132913,11801134519,0.0,0.0
11801134529,11801134701,0.0,0.0
11703164302,11703133013,0.0,0.0
11703164817,11802156427,0.0,0.0
11703132920,11703132907,0.0,0.0
11703163902,11703164535,0.0,0.0
11801134503,11801134527,0.0,0.0
11703163913,11703164603,0.0,0.0
11703132912,11703133333,0.5555085,289.47296
11703133641,11703133641,0.61107796,316.15305
11703133028,11703133003,0.0,0.0
11703164517,11703164516,0.0,0.0
11703164508,11703164524,0.049342513,44.955822
11703164503,11703164503,0.72104084,2482.2493
11703133040,11703133003,0.0,0.0
11703133629,11703133634,0.0,0.0
11703133620,11703132909,0.0,0.0
11703164512,11703164527,0.0,0.0
11703164705,11703164818,0.0,0.0
11703164310,11703164311,0.0,0.0
11703164710,11703164715,0.25216615,104.46825
11703133017,11703133049,0.0,0.0
11703164001,11703133029,0.018041492,11.404525
11703133343,11703133350,0.0,0.0
11703164227,11703164521,0.0,0.0
11703163805,11703163807,0.0,0.0
11703164316,11703164321,0.0,0.0
11703164229,11703164229,0.0,0.0
11703133005,11703133006,0.0,0.0
11703133032,11702132820,0.0,0.0
11703132903,11801134504,0.0,0.0
11703164011,11703164002,0.0,0.0
11703133318,11703132918,0.0,0.0
11703133616,11703133601,0.0,0.0
11703164702,11703133034,0.0,0.0
11703164822,11703164308,0.17038614,83.1845
11703163819,11703164027,0.0,0.0
11703133304,11703133349,0.2157675,169.73381
11703133117,11703133117,0.0,0.0
11703163904,11703163906,0.0,0.0
11703164530,11703164125,0.0,0.0
11703132919,11703132924,0.0,0.0
11801134508,11801134534,0.0,0.0
11703164231,11703164218,0.0,0.0
11703133033,11703164001,0.0,0.0
11703133346,11703132927,0.0,0.0
11703163915,11703133617,0.0,0.0
11703133342,11703133303,0.0,0.0
11703164521,11703164402,0.0,0.0
11703132912,11703132911,0.0,0.0
11703163810,11703163811,0.0,0.0
11703163915,11703163902,0.0,0.0
11703133624,11801134535,0.0,0.0
11703164805,11703164818,0.0,0.0
11703164225,11703164216,0.25347567,121.93435
11703164003,11703164024,0.0,0.0
11701163407,11701163424,0.123862386,55.367935
11703133611,11801134514,0.0,0.0
11703164609,11703164103,0.0,0.0
11703164515,11703164503,0.0,0.0
11703163910,11703164612,0.0,0.0
11703164408,11703164417,0.0,0.0
11801134535,11703132902,0.0,0.0
11703133321,11703133321,0.0,0.0
11703164001,11703133028,0.27318028,172.6848
11703163819,11703163816,0.0,0.0
11703164210,11703163804,0.0,0.0
11703164729,11703164729,0.9061067,450.41864
11703133321,11703164410,0.0,0.0
11703133144,11703163820,0.0,0.0
