ORIGSA1_2021,DESTSA1_2021,Distance,Origin_Node,Destination_Node,shortest_path_weighted_m,shortest_path_m,walking_time_min,Predicted_Flow
11703132902,11703132922,0,9599,3923,614.4666229328142,614.4666229328142,7.315078844438264,0.0
11703132902,11703132923,0,9599,3167,581.7930666877817,581.7930666877817,6.926107936759307,0.0
11703132902,11703132925,0,9599,5911,660.8116688167833,660.8116688167833,7.866805581152182,0.0
11703132902,11703132926,0,9599,3493,739.8181718861651,739.8181718861651,8.807359189121014,178.27782
11703132902,11703133611,0,9599,7962,644.1102541312141,644.1102541312141,7.6679792158477875,0.0
11703132902,11703133612,0,9599,767,694.4689760451728,694.4689760451728,8.267487810061581,0.0
11703132902,11703133614,0,9599,756,759.4172415365973,759.4172415365973,9.040681446864255,0.0
11703132902,11703133625,0,9599,8678,749.8271984491151,749.8271984491151,8.926514267251372,0.0
11703132902,11801134501,0,9599,8517,333.2510558243532,333.2510558243532,3.967274474099443,0.0
11703132902,11801134504,0,9599,3342,920.644481088574,920.644481088574,10.960053346292549,156.67184
11703132902,11801134535,0,9599,8673,624.723427437181,624.723427437181,7.437183659966441,0.0
11703132902,11801134536,0,9599,2105,385.50697988353784,385.50697988353784,4.589368808137356,0.0
11703132903,11703132902,0,7284,9599,371.2275843839394,371.2275843839394,4.419376004570708,68.767265
11703132903,11703132903,0,7284,5722,21.866710409995935,21.866710409995935,0.2603179810713802,0.0
11703132903,11703132904,0,7284,776,652.7009894906571,652.7009894906571,7.770249874888775,0.0
11703132903,11703132905,0,7284,9969,633.0551668983506,633.0551668983506,7.536371034504175,0.0
11703132903,11703132906,0,7284,5686,677.077353293499,677.077353293499,8.060444682065464,0.0
11703132903,11703132907,0,7284,6701,743.5858711089628,743.5858711089628,8.852212751297177,0.0
11703132903,11703132908,0,7284,6743,541.8297536550047,541.8297536550047,6.450354210178627,0.0
11703132903,11703132909,0,7284,6607,759.2342311576318,759.2342311576318,9.03850275187657,0.0
11703132903,11703132910,0,7284,6707,731.577585743734,731.577585743734,8.709256973139691,0.0
11703132903,11703132911,0,7284,8904,709.8383338215606,709.8383338215606,8.450456355018579,0.0
11703132903,11703132912,0,7284,3138,969.6939153901454,969.6939153901454,11.543975183216018,65.48553
11703132903,11703132913,0,7284,8994,946.4571117644236,946.4571117644236,11.26734656862409,0.0
11703132903,11703132923,0,7284,3167,784.489901564144,784.489901564144,9.33916549481124,0.0
11703132903,11703132926,0,7284,3493,942.5150067625276,942.5150067625276,11.220416747172948,0.0
11703132903,11703133605,0,7284,155,703.5706333344062,703.5706333344062,8.375840873028647,0.0
11703132903,11703133611,0,7284,7962,272.88266974727463,272.88266974727463,3.248603211277079,146.29045
11703132903,11703133612,0,7284,767,697.1894836650871,697.1894836650871,8.299874805536751,0.0
11703132903,11703133613,0,7284,233,558.4708036143534,558.4708036143534,6.648461947789921,0.0
11703132903,11703133614,0,7284,756,721.3640708172305,721.3640708172305,8.587667509728934,0.0
11703132903,11703133624,0,7284,429,556.3818053298423,556.3818053298423,6.623592920593362,0.0
11703132903,11703133625,0,7284,8678,378.5996140651757,378.5996140651757,4.507138262680663,0.0
11703132903,11703133634,0,7284,177,591.9727920001391,591.9727920001391,7.047295142858799,0.0
11703132903,11801134501,0,7284,8517,372.0629473615826,372.0629473615826,4.429320801923601,11.622233
11703132903,11801134502,0,7284,5638,801.6658977671135,801.6658977671135,9.543641640084685,0.0
11703132903,11801134504,0,7284,3342,1058.8383093364816,1058.8383093364816,12.605217968291448,53.82519
11703132903,11801134514,0,7284,4178,1525.9744561042355,1525.9744561042355,18.16636257266947,0.0
11703132903,11801134515,0,7284,321,2059.9460566620164,2059.9460566620164,24.523167341214485,0.0
11703132903,11801134522,0,7284,7275,740.6830397687355,740.6830397687355,8.817655235342091,0.0
11703132903,11801134535,0,7284,8673,355.0091378416783,355.0091378416783,4.22629926001998,0.0
11703132903,11801134536,0,7284,2105,424.3188714207671,424.3188714207671,5.0514151359615145,163.82373
11703132904,11703132902,0,776,9599,665.0227891019764,665.0227891019764,7.916937965499719,0.0
