ORIGSA1_2021,DESTSA1_2021,Hop,Network_Distance,DISTANCE,Population_origin,SA1_CODE_2021,Population_destination,SA1_CODE21,stations,SA1_CODE21_destination,Edge Density (KM),Street Node Average,Number of Links/Number of Nodes,Intersection Count,SA1_CODE21_destination,Commercial,Education,Hospital/Medical,Industrial,Other,Parkland,Primary Production,Residential,Transport,Water,SA1_CODE21_origin,stations_origin,SA1_CODE21_origin,Edge Density (KM)_origin,Street Node Average_origin,Number of Links/Number of Nodes_origin,Intersection Count_origin,SA1_CODE21_origin,Commercial_origin,Education_origin,Hospital/Medical_origin,Industrial_origin,Other_origin,Parkland_origin,Primary Production_origin,Residential_origin,Transport_origin,Water_origin,SA1_CODE_2021_origin,Household median age,Weekly household income,SA1_CODE_2021_origin,Weighted_Trips_SA1
11701163410,11701163404,2,1105.9465241202386,1105.9465241202386,292,11701163404,186,11701163404,1,11701163404,25370792240.02471,2.888888888888889,0.4736842105263157,7.0,11701163404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,473.4252874421863
11701163410,11701163407,1,195.2943685657145,195.2943685657145,292,11701163407,236,11701163407,1,11701163407,21161099748.31743,3.375,0.5,8.0,11701163407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11701163410,0,0.0,400.0,292,11701163410,292,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11701163415,2,600.7884213547766,600.7884213547766,292,11701163415,200,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11701163420,2,816.6539581499251,816.6539581499251,292,11701163420,494,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11701163424,2,329.4711528463328,329.4711528463328,292,11701163424,309,11701163424,2,11701163424,39468481658.9791,3.533333333333333,0.375,15.0,11701163424,0.0,17.61229314420804,0.0,0.0,0.0,0.0,0.0,82.38770685579196,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703133035,2,968.201044212202,968.201044212202,292,11703133035,537,11703133035,1,11703133035,13882736219.918732,3.375,0.6153846153846154,8.0,11703133035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703164303,1,430.77186929450346,430.77186929450346,292,11703164303,634,11703164303,10,11703164303,44869390165.164215,3.3222222222222224,0.3813559322033898,87.0,11703164303,10.7369448511469,12.88433382137628,0.0,0.0,0.0,0.0,0.0,76.37872132747681,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703164305,2,786.2347984685096,786.2347984685096,292,11703164305,538,11703164305,3,11703164305,33539972134.1908,3.0,0.4416666666666666,45.0,11703164305,0.0,0.0,0.0,84.00247066090178,0.0,0.0,0.0,15.997529339098207,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703164307,2,833.6974654461592,833.6974654461592,292,11703164307,438,11703164307,1,11703164307,40923778857.546425,3.45945945945946,0.3425925925925926,34.0,11703164307,0.0,0.0,0.0,0.0,0.0,5.835734870317003,0.0,94.164265129683,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703164316,2,854.6135040446786,854.6135040446786,292,11703164316,521,11703164316,4,11703164316,50255792737.5086,3.3956043956043955,0.35,88.0,11703164316,0.0,0.0,0.0,0.0,0.0,16.881594372801874,0.0,83.11840562719813,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11703164320,1,433.5843565453056,433.5843565453056,292,11703164320,636,11703164320,3,11703164320,38323895277.23022,3.2195121951219514,0.3693693693693693,38.0,11703164320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163410,11802156427,2,1122.6572136685452,1122.6572136685452,292,11802156427,0,11802156427,0,11802156427,6159017307.675389,2.212121212121212,0.4583333333333333,19.0,11802156427,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163410,46,2374,11701163410,0.0
11701163415,11701163407,2,405.4940527890621,405.4940527890621,200,11701163407,236,11701163407,1,11701163407,21161099748.31743,3.375,0.5,8.0,11701163407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,430.81498219039054
11701163415,11701163410,2,600.7884213547766,600.7884213547766,200,11701163410,292,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11701163415,0,0.0,400.0,200,11701163415,200,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11701163424,1,271.3172685084437,271.3172685084437,200,11701163424,309,11701163424,2,11701163424,39468481658.9791,3.533333333333333,0.375,15.0,11701163424,0.0,17.61229314420804,0.0,0.0,0.0,0.0,0.0,82.38770685579196,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11703133035,2,763.0678962755323,763.0678962755323,200,11703133035,537,11703133035,1,11703133035,13882736219.918732,3.375,0.6153846153846154,8.0,11703133035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11703164303,1,225.63872135783384,225.63872135783384,200,11703164303,634,11703164303,10,11703164303,44869390165.164215,3.3222222222222224,0.3813559322033898,87.0,11703164303,10.7369448511469,12.88433382137628,0.0,0.0,0.0,0.0,0.0,76.37872132747681,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11703164305,2,581.1016505318398,581.1016505318398,200,11703164305,538,11703164305,3,11703164305,33539972134.1908,3.0,0.4416666666666666,45.0,11703164305,0.0,0.0,0.0,84.00247066090178,0.0,0.0,0.0,15.997529339098207,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11703164316,2,649.480356108009,649.480356108009,200,11703164316,521,11703164316,4,11703164316,50255792737.5086,3.3956043956043955,0.35,88.0,11703164316,0.0,0.0,0.0,0.0,0.0,16.881594372801874,0.0,83.11840562719813,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163415,11703164320,2,927.9561534941,927.9561534941,200,11703164320,636,11703164320,3,11703164320,38323895277.23022,3.2195121951219514,0.3693693693693693,38.0,11703164320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,1,11701163415,5490900187.966319,3.333333333333333,0.5,6.0,11701163415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163415,39,1791,11701163415,0.0
11701163420,11701163404,1,357.20777279676383,357.20777279676383,494,11701163404,186,11701163404,1,11701163404,25370792240.02471,2.888888888888889,0.4736842105263157,7.0,11701163404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,1417.006249480937
11701163420,11701163410,2,816.6539581499251,816.6539581499251,494,11701163410,292,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11701163420,0,0.0,400.0,494,11701163420,494,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164303,2,1085.3870337408855,1085.3870337408855,494,11703164303,634,11703164303,10,11703164303,44869390165.164215,3.3222222222222224,0.3813559322033898,87.0,11703164303,10.7369448511469,12.88433382137628,0.0,0.0,0.0,0.0,0.0,76.37872132747681,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164307,2,783.1827105054729,783.1827105054729,494,11703164307,438,11703164307,1,11703164307,40923778857.546425,3.45945945945946,0.3425925925925926,34.0,11703164307,0.0,0.0,0.0,0.0,0.0,5.835734870317003,0.0,94.164265129683,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164316,2,925.32621459553,925.32621459553,494,11703164316,521,11703164316,4,11703164316,50255792737.5086,3.3956043956043955,0.35,88.0,11703164316,0.0,0.0,0.0,0.0,0.0,16.881594372801874,0.0,83.11840562719813,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164318,2,1361.9709141356082,1361.9709141356082,494,11703164318,1108,11703164318,1,11703164318,42537219010.124405,3.0961538461538463,0.3714285714285714,49.0,11703164318,0.0,0.0,0.0,52.84450063211125,0.0,0.0,0.0,47.15549936788875,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164319,2,1107.622331304506,1107.622331304506,494,11703164319,1706,11703164319,0,11703164319,39495045380.71359,2.364864864864865,0.4431137724550898,47.0,11703164319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11703164320,1,383.0696016046194,383.0696016046194,494,11703164320,636,11703164320,3,11703164320,38323895277.23022,3.2195121951219514,0.3693693693693693,38.0,11703164320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11802156402,2,1619.1734204436011,1619.1734204436011,494,11802156402,499,11802156402,2,11802156402,36600542745.6171,3.076923076923077,0.4239130434782608,36.0,11802156402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163420,11802156427,1,877.7960726449431,877.7960726449431,494,11802156427,0,11802156427,0,11802156427,6159017307.675389,2.212121212121212,0.4583333333333333,19.0,11802156427,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11701163420,4,11701163420,36714745136.450485,2.8076923076923075,0.4369747899159664,40.0,11701163420,26.45569620253164,0.0,0.0,0.0,0.0,31.89873417721519,0.0,41.64556962025316,0.0,0.0,11701163420,37,1508,11701163420,0.0
11701163424,11701163407,1,134.1767842806183,134.1767842806183,309,11701163407,236,11701163407,1,11701163407,21161099748.31743,3.375,0.5,8.0,11701163407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163424,2,11701163424,39468481658.9791,3.533333333333333,0.375,15.0,11701163424,0.0,17.61229314420804,0.0,0.0,0.0,0.0,0.0,82.38770685579196,0.0,0.0,11701163424,45,1778,11701163424,488.920954348282
11701163424,11701163410,2,329.4711528463328,329.4711528463328,309,11701163410,292,11701163410,1,11701163410,18375109950.13354,3.2857142857142856,0.4375,12.0,11701163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11701163424,2,11701163424,39468481658.9791,3.533333333333333,0.375,15.0,11701163424,0.0,17.61229314420804,0.0,0.0,0.0,0.0,0.0,82.38770685579196,0.0,0.0,11701163424,45,1778,11701163424,0.0
