ORIGSA1_2021,DESTSA1_2021,Distance,index_x,dist_to_SA1_x,Origin_Node,dist_to_node_x,index_y,dist_to_SA1_y,Destination_Node,dist_to_node_y,shortest_path_m
11701163424,11703164320,0,5,0.0,8920.0,0.0,364,0.0,2098.0,0.0,1129.4195183824913
11701163503,11701163503,0,6,0.0,10246.0,0.0,6,0.0,8467.0,0.0,162.69325682891457
11701163503,11701163512,0,6,0.0,10246.0,0.0,7,0.0,3191.0,0.0,2071.243527697256
11701163503,11702132805,0,6,0.0,10246.0,0.0,10,0.0,8467.0,0.0,162.69325682891457
11701163503,11702132815,0,6,0.0,10246.0,0.0,11,0.0,3065.0,0.0,2023.223058019056
11701163503,11702132819,0,6,0.0,10246.0,0.0,12,0.0,3155.0,0.0,2309.7509846968815
11701163503,11702132820,0,6,0.0,10246.0,0.0,13,0.0,3065.0,0.0,2023.223058019056
11701163503,11703133018,0,6,0.0,10246.0,0.0,55,0.0,3309.0,0.0,1968.2553094003881
11701163503,11703133022,0,6,0.0,10246.0,0.0,57,0.0,3000.0,0.0,2638.811628963377
11701163512,11701163503,0,7,0.0,3191.0,0.0,6,0.0,10246.0,0.0,2071.243527697256
11701163512,11701163512,0,7,0.0,3191.0,0.0,7,0.0,3201.0,0.0,21.561646511319026
11701163512,11702132805,0,7,0.0,3191.0,0.0,10,0.0,8467.0,0.0,1908.5502708683416
11701163512,11702132815,0,7,0.0,3191.0,0.0,11,0.0,3065.0,0.0,1981.1864867610996
11701163512,11702132819,0,7,0.0,3191.0,0.0,12,0.0,3155.0,0.0,2267.714413438925
11701163512,11702132820,0,7,0.0,3191.0,0.0,13,0.0,3065.0,0.0,1981.1864867610996
11701163512,11703133015,0,7,0.0,3191.0,0.0,52,0.0,9236.0,0.0,2560.9960163717847
11701163512,11703133016,0,7,0.0,3191.0,0.0,53,0.0,9242.0,0.0,2923.8147476158197
11701163512,11703133018,0,7,0.0,3191.0,0.0,55,0.0,3309.0,0.0,1623.4401520255428
11701163512,11703133020,0,7,0.0,3191.0,0.0,56,0.0,1787.0,0.0,2342.8626600945804
11701163512,11703133022,0,7,0.0,3191.0,0.0,57,0.0,3000.0,0.0,2596.775057705421
11701163512,11703133031,0,7,0.0,3191.0,0.0,64,0.0,3151.0,0.0,2924.2655807535266
11701163512,11703133032,0,7,0.0,3191.0,0.0,65,0.0,3185.0,9.331397911231848e-10,2820.3691817877702
11701163512,11703133049,0,7,0.0,3191.0,0.0,81,0.0,3187.0,0.0,2731.5541461356206
11701163527,11701163527,0,8,0.0,3163.0,0.0,8,0.0,3244.0,0.0,9.274635784010396
11701163527,11701163542,0,8,0.0,3163.0,0.0,9,0.0,1301.0,0.0,902.2706463393749
11701163527,11703133013,0,8,0.0,3163.0,0.0,50,0.0,1637.0,9.313225746154785e-10,2498.0119232001134
11701163527,11703133018,0,8,0.0,3163.0,0.0,55,0.0,3309.0,0.0,1593.401850710598
11701163527,11703133020,0,8,0.0,3163.0,0.0,56,0.0,1787.0,0.0,2255.0571191137024
11701163527,11703133035,0,8,0.0,3163.0,0.0,68,0.0,1434.0,0.0,1310.179627331973
11701163527,11703133038,0,8,0.0,3163.0,0.0,71,0.0,1805.0,0.0,1518.7885823735426
11701163527,11703133043,0,8,0.0,3163.0,0.0,75,0.0,1559.0,0.0,2050.313306894598
11701163527,11703164302,0,8,0.0,3163.0,0.0,346,0.0,1811.0,0.0,2473.8549074262514
11701163527,11703164304,0,8,0.0,3163.0,0.0,348,0.0,1745.0,0.0,2602.2924574967096
11701163527,11703164818,0,8,0.0,3163.0,0.0,500,0.0,1599.0,9.385703304198744e-10,3141.7776775351067
11701163542,11701163527,0,9,0.0,1301.0,0.0,8,0.0,3163.0,0.0,902.270646339375
11701163542,11701163542,0,9,0.0,1301.0,0.0,9,0.0,2191.0,0.0,23.71324807470451
11701163542,11703133013,0,9,0.0,1301.0,0.0,50,0.0,1637.0,9.313225746154785e-10,2627.6164507259596
11701163542,11703133018,0,9,0.0,1301.0,0.0,55,0.0,3309.0,0.0,1943.179261556074
11701163542,11703133020,0,9,0.0,1301.0,0.0,56,0.0,1787.0,0.0,1352.7864727743276
11701163542,11703133035,0,9,0.0,1301.0,0.0,68,0.0,1434.0,0.0,407.90898099259823
11701163542,11703133038,0,9,0.0,1301.0,0.0,71,0.0,1805.0,0.0,616.5179360341676
11701163542,11703133043,0,9,0.0,1301.0,0.0,75,0.0,1559.0,0.0,1148.042660555223
11701163542,11703164302,0,9,0.0,1301.0,0.0,346,0.0,1811.0,0.0,1571.584261086876
11701163542,11703164303,0,9,0.0,1301.0,0.0,347,0.0,1287.0,0.0,912.5919217640379
11701163542,11703164304,0,9,0.0,1301.0,0.0,348,0.0,1745.0,0.0,2024.2969511307685
11701163542,11703164305,0,9,0.0,1301.0,0.0,349,0.0,1421.0,0.0,1290.5302328189914
11701163542,11703164818,0,9,0.0,1301.0,0.0,500,0.0,1599.0,9.385703304198744e-10,2529.1148039194227
11702132805,11701163503,0,10,0.0,8467.0,0.0,6,0.0,10246.0,0.0,162.69325682891457
11702132805,11701163512,0,10,0.0,8467.0,0.0,7,0.0,3191.0,0.0,1908.5502708683416
11702132805,11702132805,0,10,0.0,10245.0,0.0,10,0.0,8466.0,0.0,292.08040411135653
11702132805,11702132815,0,10,0.0,8467.0,0.0,11,0.0,3065.0,0.0,1860.5298011901411
11702132805,11702132819,0,10,0.0,8467.0,0.0,12,0.0,3155.0,0.0,2147.0577278679666
11702132805,11702132820,0,10,0.0,8467.0,0.0,13,0.0,3065.0,0.0,1860.5298011901411
11702132805,11703133015,0,10,0.0,8467.0,0.0,52,0.0,9236.0,0.0,2440.339330800826
11702132805,11703133018,0,10,0.0,8467.0,0.0,55,0.0,3309.0,0.0,1805.5620525714733
11702132805,11703133020,0,10,0.0,8467.0,0.0,56,0.0,1787.0,0.0,3332.455192730013
11702132805,11703133022,0,10,0.0,8467.0,0.0,57,0.0,3000.0,0.0,2476.1183721344623
11702132805,11703133031,0,10,0.0,8467.0,0.0,64,0.0,3151.0,0.0,2803.608895182568
11702132805,11703133032,0,10,0.0,8467.0,0.0,65,0.0,3185.0,9.331397911231848e-10,2699.712496216812
11702132805,11703133049,0,10,0.0,8467.0,0.0,81,0.0,3187.0,0.0,2610.897460564662
11702132815,11701163503,0,11,0.0,3065.0,0.0,6,0.0,10246.0,0.0,2023.2230580190555
11702132815,11701163512,0,11,0.0,3065.0,0.0,7,0.0,3191.0,0.0,1981.1864867610993
11702132815,11702132805,0,11,0.0,3065.0,0.0,10,0.0,8467.0,0.0,1860.529801190141
11702132815,11702132815,0,11,0.0,3065.0,0.0,11,0.0,9281.0,0.0,325.16966106763215
11702132815,11702132819,0,11,0.0,3065.0,0.0,12,0.0,3155.0,0.0,286.52792667782535
11702132815,11702132820,0,11,0.0,3065.0,0.0,13,0.0,9281.0,0.0,325.16966106763215
11702132815,11703133013,0,11,0.0,3065.0,0.0,50,0.0,1637.0,9.313225746154785e-10,2808.4832653795906
11702132815,11703133014,0,11,0.0,3065.0,0.0,51,0.0,2187.0,1.862645149230957e-09,2937.8061711044465
11702132815,11703133015,0,11,0.0,3065.0,0.0,52,0.0,9236.0,0.0,1594.1021438739067
11702132815,11703133016,0,11,0.0,3065.0,0.0,53,0.0,9242.0,0.0,1912.5559614453541
11702132815,11703133018,0,11,0.0,3065.0,0.0,55,0.0,3309.0,0.0,1565.4939082069864
11702132815,11703133020,0,11,0.0,3065.0,0.0,56,0.0,1787.0,0.0,3117.151649651657
11702132815,11703133022,0,11,0.0,3065.0,0.0,57,0.0,3000.0,0.0,1419.2574740770704
11702132815,11703133031,0,11,0.0,3065.0,0.0,64,0.0,3151.0,0.0,943.0790939924268
11702132815,11703133032,0,11,0.0,3065.0,0.0,65,0.0,3185.0,9.331397911231848e-10,972.5239913723283
11702132815,11703133039,0,11,0.0,3065.0,0.0,72,0.0,9243.0,0.0,2283.0625604122415
11702132815,11703133049,0,11,0.0,3065.0,0.0,81,0.0,3187.0,0.0,1242.916877817164
11702132819,11701163503,0,12,0.0,3155.0,0.0,6,0.0,10246.0,0.0,2309.750984696881
11702132819,11701163512,0,12,0.0,3155.0,0.0,7,0.0,3191.0,0.0,2267.714413438925
11702132819,11702132805,0,12,0.0,3155.0,0.0,10,0.0,8467.0,0.0,2147.0577278679666
11702132819,11702132815,0,12,0.0,3155.0,0.0,11,0.0,3065.0,0.0,286.52792667782535
11702132819,11702132819,0,12,0.0,3155.0,0.0,12,0.0,9282.0,0.0,76.73163057995886
11702132819,11702132820,0,12,0.0,3155.0,0.0,13,0.0,3065.0,0.0,286.52792667782535
11702132819,11703133014,0,12,0.0,3155.0,0.0,51,0.0,2187.0,1.862645149230957e-09,2651.2782444266213
11702132819,11703133015,0,12,0.0,3155.0,0.0,52,0.0,9236.0,0.0,1307.5742171960812
11702132819,11703133016,0,12,0.0,3155.0,0.0,53,0.0,9242.0,0.0,1626.0280347675284
11702132819,11703133018,0,12,0.0,3155.0,0.0,55,0.0,3309.0,0.0,1852.0218348848118
11702132819,11703133020,0,12,0.0,3155.0,0.0,56,0.0,1787.0,0.0,2830.623722973832
11702132819,11703133022,0,12,0.0,3155.0,0.0,57,0.0,3000.0,0.0,1132.729547399245
11702132819,11703133028,0,12,0.0,3155.0,0.0,61,0.0,3035.0,0.0,1067.579015625146
11702132819,11703133029,0,12,0.0,3155.0,0.0,62,0.0,3136.0,0.0,464.4808569432449
11702132819,11703133030,0,12,0.0,3155.0,0.0,63,0.0,3057.0,2.3865140974521637e-09,786.3923667144487
11702132819,11703133031,0,12,0.0,3155.0,0.0,64,0.0,3151.0,0.0,656.5511673146016
11702132819,11703133032,0,12,0.0,3155.0,0.0,65,0.0,3185.0,9.331397911231848e-10,685.9960646945029
11702132819,11703133036,0,12,0.0,3155.0,0.0,69,0.0,3159.0,0.0,1054.8020843247045
11702132819,11703133039,0,12,0.0,3155.0,0.0,72,0.0,9243.0,0.0,1996.5346337344163
11702132819,11703133049,0,12,0.0,3155.0,0.0,81,0.0,3187.0,0.0,956.3889511393385
11702132819,11703164001,0,12,0.0,3155.0,0.0,260,0.0,2991.0,0.0,888.2382044148962
11702132819,11703164010,0,12,0.0,3155.0,0.0,268,0.0,3398.0,0.0,442.67230232871333
11702132819,11703164020,0,12,0.0,3155.0,0.0,275,0.0,3398.0,0.0,442.67230232871333
11702132819,11703164021,0,12,0.0,3155.0,0.0,276,0.0,9315.0,0.0,692.226046250211
11702132820,11701163503,0,13,0.0,3065.0,0.0,6,0.0,10246.0,0.0,2023.2230580190555
11702132820,11701163512,0,13,0.0,3065.0,0.0,7,0.0,3191.0,0.0,1981.1864867610993
11702132820,11702132805,0,13,0.0,3065.0,0.0,10,0.0,8467.0,0.0,1860.529801190141
11702132820,11702132815,0,13,0.0,3065.0,0.0,11,0.0,3369.0,0.0,195.64950532701178
11702132820,11702132819,0,13,0.0,3065.0,0.0,12,0.0,3155.0,0.0,286.52792667782535
11702132820,11702132820,0,13,0.0,3065.0,0.0,13,0.0,3369.0,0.0,195.64950532701178
11702132820,11703133015,0,13,0.0,3065.0,0.0,52,0.0,9236.0,0.0,1594.1021438739067
11702132820,11703133016,0,13,0.0,3065.0,0.0,53,0.0,9242.0,0.0,1912.5559614453541
11702132820,11703133018,0,13,0.0,3065.0,0.0,55,0.0,3309.0,0.0,1565.4939082069864
11702132820,11703133020,0,13,0.0,3065.0,0.0,56,0.0,1787.0,0.0,3117.151649651657
